image_id,identity,path,date,orientation,time-aware,time-proportional,random
2133,t102,images/t102/wqVDUkSDyV.JPG,2018-06-24,right,train,train,train
2134,t102,images/t102/hRUzbaFuYo.JPG,2018-06-24,top,train,train,val
2135,t102,images/t102/cTsYTvLQIa.JPG,2018-06-24,left,train,train,train
2136,t102,images/t102/xscbFzofxl.JPG,2018-06-22,topleft,train,train,train
2137,t102,images/t102/PSpBAJnbGI.JPG,2018-06-22,left,train,train,train
2138,t102,images/t102/WMZLFHXXjn.JPG,2018-06-22,left,train,train,train
2139,t102,images/t102/bKzyibAUNb.JPG,2018-06-22,topleft,train,train,val
2140,t102,images/t102/RwbCTCqYQu.JPG,2018-06-22,topright,train,train,test
2141,t102,images/t102/YelNuYSyez.JPG,2018-06-22,topright,train,train,test
3536,t103,images/t103/DYPNAPKmDF.jpg,2014-07-29,left,train,train,train
2875,t104,images/t104/dTkpPSKMRQ.JPG,2020-06-30,left,test,val,train
2876,t104,images/t104/CRBYYuyMan.JPG,2020-06-30,right,test,val,test
2877,t104,images/t104/FPqRvFlRhZ.JPG,2020-06-30,front,test,val,train
2878,t104,images/t104/RgoyxapzHi.JPG,2020-06-30,right,test,val,train
2879,t104,images/t104/OfAOzfEpkQ.JPG,2020-06-30,right,test,val,val
2880,t104,images/t104/eiSErNOutE.JPG,2020-06-30,left,test,val,train
2881,t104,images/t104/cjnTYeGgGZ.JPG,2020-06-30,left,test,val,test
2882,t104,images/t104/bkdsKZBygs.JPG,2020-06-30,right,test,val,train
2883,t104,images/t104/LbudvLiuSp.JPG,2020-06-30,left,test,val,test
2884,t104,images/t104/QIeEEBtSvf.JPG,2020-06-30,right,test,val,val
2885,t104,images/t104/noLerGUhzw.JPG,2020-06-30,left,test,val,train
2886,t104,images/t104/RyQGPxcHfA.JPG,2020-06-30,right,test,val,train
2887,t104,images/t104/MfVqQiYzrF.JPG,2020-06-30,right,test,val,train
2888,t104,images/t104/VfAIvPqZSn.jpg,2014-08-04,left,train,test,train
2889,t104,images/t104/nXYWhyuHEv.jpg,2014-08-04,right,train,test,val
2890,t104,images/t104/OvLKPgsbEH.JPG,2014-08-04,left,train,test,test
2891,t104,images/t104/hWGTcvQUXo.JPG,2014-07-29,right,train,train,train
2892,t104,images/t104/cItzeIeFQo.jpg,2014-07-29,topright,train,train,test
2894,t104,images/t104/yqEEHgNoyG.jpg,2014-07-29,left,train,train,train
2895,t104,images/t104/hhActFYvhR.JPG,2014-07-29,right,train,train,train
745,t105,images/t105/lEgqODNymC.JPG,2016-07-14,topleft,train,test,val
746,t105,images/t105/SjnQEXPIcP.JPG,2016-07-14,right,train,test,train
747,t105,images/t105/OaTbgCJoun.JPG,2016-07-14,left,train,test,test
748,t105,images/t105/mWccsVQYer.JPG,2016-07-14,top,train,test,train
749,t105,images/t105/AilqwSjnxY.JPG,2016-07-14,left,train,test,train
750,t105,images/t105/wGtoIZpZTm.JPG,2016-07-14,right,train,test,train
751,t105,images/t105/NDnTCnMzUL.JPG,2016-07-14,right,train,test,train
752,t105,images/t105/mddTNJXrZX.JPG,2016-07-14,right,train,test,test
753,t105,images/t105/ikESKdlixr.JPG,2016-07-14,topright,train,test,train
754,t105,images/t105/tNDPaWWtiq.jpg,2014-07-31,left,train,train,train
755,t105,images/t105/jlBqJjyVAA.JPG,2014-07-31,left,train,train,train
756,t105,images/t105/TKkSqmmALU.JPG,2014-07-31,right,train,train,train
757,t105,images/t105/OmwHBGAQLC.JPG,2014-07-31,topright,train,train,train
2704,t106,images/t106/CoKWeRUmkY.JPG,2014-07-31,left,train,train,train
2705,t106,images/t106/OkggDdJVAL.JPG,2014-07-31,left,train,train,test
2706,t106,images/t106/eHBXmDnGml.jpg,2014-07-31,right,train,train,train
2707,t106,images/t106/dwtJgGCXVO.jpg,2014-07-31,top,train,train,train
2142,t107,images/t107/FmMipzvIFW.jpg,2014-07-31,left,train,train,train
2143,t107,images/t107/cRLhkzkAcY.jpg,2014-07-31,left,train,train,train
2144,t107,images/t107/TzryfFCipd.jpg,2014-07-31,right,train,train,train
2145,t107,images/t107/jjMTRXazoU.JPG,2014-07-31,left,train,train,val
2146,t107,images/t107/jHxdACIiTR.JPG,2014-07-31,left,train,train,train
1532,t108,images/t108/gGYZubqzIn.JPG,2020-07-07,right,test,test,train
1533,t108,images/t108/yBIhlDOpOT.JPG,2020-07-07,top,test,test,val
1534,t108,images/t108/bHtArOBtzo.JPG,2020-07-07,topleft,test,test,train
1535,t108,images/t108/hqHMtckFoe.JPG,2020-07-07,left,test,test,train
1536,t108,images/t108/nfpwEATIwI.JPG,2020-07-07,right,test,test,train
1537,t108,images/t108/qjiFtNaztX.JPG,2020-07-07,left,test,test,train
1538,t108,images/t108/kcZOojSBVS.JPG,2020-07-07,left,test,test,train
1539,t108,images/t108/zooDgvvLfK.JPG,2020-07-07,topleft,test,test,train
1540,t108,images/t108/ztKJbLrNsn.JPG,2020-07-07,left,test,test,train
1541,t108,images/t108/PHaMePAfUr.JPG,2020-07-07,left,test,test,train
1542,t108,images/t108/DzrqwpbBOo.JPG,2020-07-07,right,test,test,train
1543,t108,images/t108/pbdiaKYOhB.JPG,2020-07-07,left,test,test,train
1544,t108,images/t108/sLkRvcjWti.JPG,2020-07-07,top,test,test,train
1545,t108,images/t108/snLNUsngTp.jpg,2014-07-31,left,train,train,train
1546,t108,images/t108/llHUSJDdKZ.jpg,2014-07-31,right,train,train,train
1547,t108,images/t108/WkkxMusPFy.jpg,2014-07-31,left,train,train,test
1462,t110,images/t110/qOwIZbleKJ.JPG,2016-08-18,left,train,train,train
1463,t110,images/t110/wpIxXZHAnQ.JPG,2016-08-18,topleft,train,train,train
1464,t110,images/t110/gsUvPDDxjy.JPG,2016-08-18,topleft,train,train,train
1465,t110,images/t110/GMQKxdLNur.JPG,2016-08-18,right,train,train,train
1466,t110,images/t110/YWaMhDVGAx.JPG,2016-08-18,top,train,train,train
1467,t110,images/t110/bkQOosSGdb.JPG,2014-08-07,top,train,train,test
1468,t110,images/t110/YbSdVbzGEo.JPG,2014-08-07,left,train,train,train
1469,t110,images/t110/VMACpeRGiE.JPG,2014-08-07,right,train,train,val
1470,t110,images/t110/UppaEbaoWM.jpg,2014-08-07,top,train,train,val
1471,t110,images/t110/TSTPGcLtnf.JPG,2014-09-21,topleft,train,train,train
1472,t110,images/t110/HnKNTAaClo.JPG,2014-09-21,topright,train,train,train
1473,t110,images/t110/PzOocLQCTR.jpg,2014-09-21,right,train,train,train
1474,t110,images/t110/GVDllfJYEm.jpg,2014-08-02,left,train,train,train
1475,t110,images/t110/SOQyUayzxu.JPG,2014-08-02,right,train,train,train
1476,t110,images/t110/VIaotKSPmu.jpg,2014-08-02,topright,train,train,train
1477,t110,images/t110/jkwTPpRZCp.jpg,2014-08-02,below,train,train,train
1478,t110,images/t110/lunxKmiwaE.JPG,2014-08-02,topleft,train,train,train
1479,t110,images/t110/ukHIZTOYRA.JPG,2018-07-06,left,train,train,train
1480,t110,images/t110/uvJVolLZWp.JPG,2018-07-06,left,train,train,train
1481,t110,images/t110/ubItXaUpOp.JPG,2018-07-06,left,train,train,train
1482,t110,images/t110/YIoxoFtpvT.JPG,2018-07-06,left,train,train,train
1483,t110,images/t110/hDKhjuwIEj.JPG,2018-07-06,topright,train,train,test
1484,t110,images/t110/mbvVvTZRdj.JPG,2018-07-06,right,train,train,train
1485,t110,images/t110/yIiEoxmjQk.JPG,2018-07-06,left,train,train,train
1486,t110,images/t110/puLVCqvcEY.JPG,2018-07-06,topleft,train,train,train
1487,t110,images/t110/RzaZSUBllI.JPG,2018-07-06,right,train,train,train
1488,t110,images/t110/cvZLGXYQgE.JPG,2018-07-06,topright,train,train,train
1489,t110,images/t110/adTmyVFBsx.JPG,2018-07-06,right,train,train,train
1490,t110,images/t110/jsjrKKDuoA.JPG,2018-07-06,right,train,train,train
1491,t110,images/t110/FSVwuMBKGm.JPG,2018-07-06,top,train,train,train
1492,t110,images/t110/FqcGEKqgcj.JPG,2018-07-06,topright,train,train,train
1493,t110,images/t110/MkCKNokxCT.JPG,2018-06-22,left,train,train,train
1494,t110,images/t110/HMnNvlXUJd.JPG,2018-06-22,left,train,train,test
1495,t110,images/t110/sQBGajwEwJ.JPG,2018-06-22,right,train,train,test
1496,t110,images/t110/THhtprWQNm.jpg,2019-06-19,left,val,test,train
1497,t110,images/t110/wUFWkRLtle.jpg,2019-06-19,left,val,test,train
1498,t110,images/t110/vEZnwqsLrK.jpg,2019-06-20,right,val,test,train
1499,t110,images/t110/zyXMnQtcEM.jpg,2019-06-20,left,val,test,test
1500,t110,images/t110/OzPRsCyAqx.jpg,2019-06-20,left,val,test,train
1501,t110,images/t110/VPMsuGNIPz.jpg,2019-06-20,left,val,test,train
1502,t110,images/t110/sOZFdPOMiC.jpg,2019-06-20,left,val,test,test
1503,t110,images/t110/VEuqdQOvKl.jpg,2019-06-20,right,val,test,train
1504,t110,images/t110/czZxsGlhEK.jpg,2019-06-20,top,val,test,train
1505,t110,images/t110/QdhHOhHTKI.JPG,2015-08-09,right,train,train,train
1506,t110,images/t110/DxzlAqQnRV.JPG,2015-08-09,left,train,train,train
1507,t110,images/t110/QinPuTyave.JPG,2015-08-09,topleft,train,train,train
1510,t110,images/t110/pPxxmKWIdX.JPG,2015-05-08,top,train,train,train
1511,t110,images/t110/fNOQFNVTDk.JPG,2015-05-08,right,train,train,val
1512,t110,images/t110/sfJwFMCKdJ.jpg,2015-05-08,left,train,train,val
1513,t110,images/t110/LyXsXAQeUu.jpg,2015-05-08,left,train,train,train
1514,t110,images/t110/UJKZEWMhJg.JPG,2015-07-21,left,train,train,train
1515,t110,images/t110/sjEpJrErcl.jpg,2015-07-21,right,train,train,train
1516,t110,images/t110/tLIthuygMU.jpg,2015-07-21,left,train,train,test
1517,t110,images/t110/BCxVMTIffh.jpg,2015-07-21,right,train,train,train
1518,t110,images/t110/oQwMNSRJdp.JPG,2015-07-21,topleft,train,train,val
1519,t110,images/t110/UdOvhkYRvx.jpg,2015-07-21,right,train,train,train
1520,t110,images/t110/AiLhoqNdKL.JPG,2015-07-21,topleft,train,train,train
1521,t110,images/t110/kfQvydxWKL.JPG,2015-08-10,left,train,train,train
1522,t110,images/t110/xQSolpTOqz.JPG,2015-08-10,right,train,train,train
1523,t110,images/t110/RuAZHTsnsX.JPG,2015-08-10,right,train,train,train
1524,t110,images/t110/EnLYqxgmxO.JPG,2015-08-10,topleft,train,train,val
1525,t110,images/t110/FYUucjLdVa.JPG,2015-08-08,left,train,train,train
1526,t110,images/t110/wDYQYUFjAq.JPG,2015-08-08,top,train,train,test
1527,t110,images/t110/CoqcznUkHs.JPG,2015-08-08,right,train,train,val
1528,t110,images/t110/OAUxGJWPTU.JPG,2015-08-10,right,train,train,train
1529,t110,images/t110/DjALOUcOJS.JPG,2015-08-10,left,train,train,val
1530,t110,images/t110/goJiMIFUFU.JPG,2015-08-10,left,train,train,train
1531,t110,images/t110/iIlHaYIeKq.JPG,2015-08-10,topright,train,train,val
1675,t112,images/t112/HOYnbhqoqO.JPG,2014-08-04,topright,train,train,train
1676,t112,images/t112/RnOgshRQXP.jpg,2014-08-04,left,train,train,train
1677,t112,images/t112/kTXHAmBsoK.jpg,2014-08-04,topright,train,train,train
5558,t113,images/t113/bDnEWBjkDY.jpg,2014-08-05,top,train,train,train
5559,t113,images/t113/LHpjAhgitr.jpg,2014-08-05,right,train,train,train
5560,t113,images/t113/EZHSBLRPGo.JPG,2014-08-05,topright,train,train,train
5561,t113,images/t113/AGFJWDclKY.JPG,2014-08-05,topleft,train,train,train
124,t114,images/t114/UWOuwwyWbP.jpg,2014-09-22,right,train,test,train
125,t114,images/t114/xwCrLEoseq.jpg,2014-09-22,left,train,test,train
126,t114,images/t114/zwRtFZIQcE.jpg,2014-09-22,left,train,test,train
127,t114,images/t114/tpTlGRGEXl.jpg,2014-09-22,left,train,test,val
128,t114,images/t114/cWvwWXkoan.JPG,2014-09-22,topright,train,test,train
129,t114,images/t114/rHlpbBrymQ.JPG,2014-09-22,right,train,test,train
130,t114,images/t114/QrqonkkaKf.JPG,2014-09-22,top,train,test,val
131,t114,images/t114/uyUUpNCEEu.jpg,2014-09-19,left,train,train,train
132,t114,images/t114/TjpVToUZKA.JPG,2014-09-19,top,train,train,test
133,t114,images/t114/MVvAdutpMZ.jpg,2014-09-19,topright,train,train,test
5522,t115,images/t115/vUEFBWiiZr.JPG,2014-09-22,left,train,test,val
5523,t115,images/t115/JVFpjXdAcV.jpg,2014-09-22,topright,train,test,test
5524,t115,images/t115/HoIPFTkBCk.jpg,2014-09-22,left,train,test,test
5525,t115,images/t115/sPAaOHcfci.jpg,2014-09-20,topleft,train,train,train
5526,t115,images/t115/aoJCuGjMyT.jpg,2014-09-20,topleft,train,train,train
5527,t115,images/t115/ZidFFSjMlx.jpg,2015-07-25,right,train,val,train
5528,t115,images/t115/NZFsUIAIWC.JPG,2015-07-25,topright,train,val,test
5529,t115,images/t115/mWUdhpedna.JPG,2015-07-25,topright,train,val,train
5530,t115,images/t115/SUvQOMwoVC.jpg,2015-07-25,right,train,val,train
5531,t115,images/t115/TGezHcasJq.jpg,2015-07-25,topright,train,val,train
5532,t115,images/t115/HBEMKnRtrE.jpg,2015-07-25,topright,train,val,train
5533,t115,images/t115/LKpBZmuyCP.jpg,2015-07-25,topright,train,val,test
5534,t115,images/t115/ZUrPjrWxyi.jpg,2015-07-25,topright,train,val,val
5535,t115,images/t115/BiUfibuBMO.jpg,2015-07-25,topleft,train,val,train
5536,t115,images/t115/ZZHoeLtBgB.JPG,2015-07-25,left,train,val,test
5537,t115,images/t115/LWyPWkENYw.jpg,2015-07-25,topright,train,val,train
5539,t115,images/t115/vopdQzaPae.jpg,2015-07-25,topleft,train,val,test
5540,t115,images/t115/xiWnZVGpFC.JPG,2015-07-25,top,train,val,train
5541,t115,images/t115/xjhznnZGzQ.JPG,2015-07-25,right,train,val,val
5542,t115,images/t115/BHtsNHRRlv.JPG,2015-07-25,left,train,val,train
5543,t115,images/t115/FHGyAUSLjP.JPG,2015-07-25,right,train,val,train
5544,t115,images/t115/JlEILlTqTI.jpg,2015-07-25,topleft,train,val,train
5545,t115,images/t115/MGOHiYDCMk.JPG,2015-07-25,topleft,train,val,train
5546,t115,images/t115/iOxLhcLKNY.jpg,2015-07-25,left,train,val,train
5547,t115,images/t115/alRPDgnxGH.JPG,2015-07-25,left,train,val,train
6004,t116,images/t116/zvSiFDOQLy.JPG,2015-05-03,left,train,train,train
6005,t116,images/t116/TbjRZlKetW.jpg,2015-05-03,topleft,train,train,test
6006,t116,images/t116/mZODRfwEzf.jpg,2015-05-03,topleft,train,train,train
5505,t118,images/t118/VmIBtBhGtd.JPG,2015-05-04,right,train,train,train
5506,t118,images/t118/duVSfCXBzs.JPG,2015-05-04,topleft,train,train,train
5507,t118,images/t118/ncWPYmNuwU.JPG,2015-05-04,topright,train,train,train
5508,t118,images/t118/McngQZWLoz.jpg,2015-05-04,left,train,train,test
5509,t118,images/t118/uAKtNLbiSj.JPG,2015-05-04,top,train,train,val
5510,t118,images/t118/yrqXUqOyQo.JPG,2015-05-04,topleft,train,train,train
7286,t119,images/t119/zfHgHayeAa.JPG,2020-07-01,topright,test,test,train
7287,t119,images/t119/QfcgGLJXyt.JPG,2020-07-01,top,test,test,train
7288,t119,images/t119/GNotEXkBqP.JPG,2020-07-01,top,test,test,train
7289,t119,images/t119/ILuoLekqFm.JPG,2020-07-01,topright,test,test,test
7290,t119,images/t119/wydqILFvLd.JPG,2020-07-01,topright,test,test,train
7291,t119,images/t119/UfMJfjcpqj.JPG,2020-07-01,topleft,test,test,train
7292,t119,images/t119/ghFZWYycrn.JPG,2020-07-01,topleft,test,test,train
7293,t119,images/t119/fInlgDJGYr.JPG,2020-07-01,top,test,test,train
7294,t119,images/t119/wnNpinfSJT.JPG,2020-07-01,topright,test,test,train
7295,t119,images/t119/YBJNeUCSkI.jpg,2015-05-04,left,train,train,test
7296,t119,images/t119/EgggxHpNkZ.JPG,2015-05-04,right,train,train,train
7297,t119,images/t119/ObBRPnYiAI.jpg,2015-05-04,left,train,train,train
7298,t119,images/t119/pcWbbOlQqV.jpg,2015-05-04,top,train,train,train
7299,t119,images/t119/vBAxPFjkCi.JPG,2015-05-04,left,train,train,test
7300,t119,images/t119/aAtsULOrbK.JPG,2015-05-04,top,train,train,train
4386,t120,images/t120/saazeVLgDt.jpg,2015-05-04,topright,train,train,val
4387,t120,images/t120/pKGKUmGNUu.JPG,2015-05-04,topright,train,train,train
1303,t121,images/t121/VuDdwePogG.JPG,2016-06-23,right,train,train,train
1304,t121,images/t121/QFCXYaZItI.JPG,2016-06-23,left,train,train,test
1305,t121,images/t121/gfLbofNMTA.JPG,2016-06-23,left,train,train,val
1306,t121,images/t121/VnhwbnVozm.JPG,2016-06-23,right,train,train,train
1307,t121,images/t121/LvOtceLvXb.JPG,2016-06-23,left,train,train,train
1308,t121,images/t121/JxTSndpczj.jpg,2019-06-17,left,val,train,train
1309,t121,images/t121/HHrWgqdNNl.jpg,2019-06-17,left,val,train,train
1310,t121,images/t121/hhSHKVsXCS.jpg,2019-06-17,right,val,train,train
1311,t121,images/t121/eiBVFAAOjP.jpg,2019-06-17,right,val,train,train
1312,t121,images/t121/ZgdUdfUpju.jpg,2019-06-17,left,val,train,train
1313,t121,images/t121/kiHGknwuXR.jpg,2019-06-17,below,val,train,train
1314,t121,images/t121/BgdKvmjXxX.jpg,2019-06-17,left,val,train,train
1315,t121,images/t121/ZeNerQTRoy.jpg,2019-06-17,right,val,train,train
1316,t121,images/t121/JBASNHcmdq.JPG,2015-05-04,topright,train,train,train
1317,t121,images/t121/wdDdCHePmB.jpg,2015-05-04,right,train,train,train
1318,t121,images/t121/yyWEwLiXaU.JPG,2015-05-04,topleft,train,train,train
1319,t121,images/t121/MiaErUruWz.JPG,2015-05-10,right,train,train,train
1320,t121,images/t121/BOoeiOlEJV.jpg,2015-05-10,topleft,train,train,train
1321,t121,images/t121/YhQeXdoxBn.jpg,2015-05-10,left,train,train,train
1322,t121,images/t121/pTpuQaePdS.jpg,2015-05-10,top,train,train,val
355,t123,images/t123/KZjHMjnwoW.JPG,2015-05-06,left,train,train,train
356,t123,images/t123/umdRlMBVgN.jpg,2015-05-06,left,train,train,train
357,t123,images/t123/woBwIiwvwz.JPG,2015-05-06,topright,train,train,train
358,t123,images/t123/hzclZEjbUW.JPG,2015-05-06,right,train,train,train
359,t123,images/t123/iasYnDEwap.JPG,2015-05-06,topright,train,train,train
31,t124,images/t124/tgnDHmkmyT.JPG,2015-05-06,left,train,train,train
32,t124,images/t124/PSMjZRiOgN.jpg,2015-05-06,top,train,train,train
33,t124,images/t124/UVGxbpffXc.jpg,2015-05-06,topright,train,train,train
34,t124,images/t124/WVqhXNPWFk.jpg,2015-05-06,right,train,train,test
6924,t125,images/t125/hAedLSvJNB.jpeg,2021-09-14,right,test,test,train
6925,t125,images/t125/HVHuWnRMXm.jpeg,2021-09-14,left,test,test,train
6926,t125,images/t125/dqkDocKMKA.jpeg,2021-09-14,right,test,test,train
6927,t125,images/t125/dKFQMAqieM.jpeg,2021-09-14,left,test,test,train
6928,t125,images/t125/hEubZnMiWl.jpeg,2021-09-14,left,test,test,train
6929,t125,images/t125/pwyyKhPMKS.jpeg,2021-09-14,topleft,test,test,val
6930,t125,images/t125/GjTQIPPEGv.jpeg,2021-09-14,topright,test,test,train
6931,t125,images/t125/VdKeqPKYci.jpeg,2021-09-14,topleft,test,test,train
6932,t125,images/t125/ARURgVWyng.jpeg,2021-09-14,front,test,test,train
6933,t125,images/t125/HDrANMLOYr.jpeg,2021-09-14,left,test,test,train
6934,t125,images/t125/aDtaKtzZcS.jpeg,2021-09-14,right,test,test,train
6935,t125,images/t125/fswpzEYnJL.JPG,2015-05-07,topright,train,train,train
6936,t125,images/t125/jOIAEQOhKI.jpg,2015-05-07,left,train,train,val
6937,t125,images/t125/ypGZXmkHea.jpg,2015-05-07,left,train,train,train
6938,t125,images/t125/usdJqEBOKj.JPG,2015-05-07,front,train,train,train
6939,t125,images/t125/fGukUiHFqT.jpg,2015-05-07,top,train,train,test
6940,t125,images/t125/dIiXRGdpSR.jpg,2015-05-07,right,train,train,train
4060,t127,images/t127/iaFppliuTo.JPG,2015-05-08,topright,train,train,train
4061,t127,images/t127/WNKygjXYmJ.jpg,2015-05-08,top,train,train,train
4062,t127,images/t127/MgFMjbjJsN.jpg,2015-05-08,right,train,train,test
4063,t127,images/t127/bhwsyPnMyI.JPG,2015-05-08,topleft,train,train,test
4064,t127,images/t127/AtkraZZZyZ.jpg,2015-05-08,topleft,train,train,train
4065,t127,images/t127/hxapqSLWPy.JPG,2015-05-08,topleft,train,train,train
4066,t127,images/t127/pFbsauXrDY.jpg,2015-05-08,topright,train,train,train
4067,t127,images/t127/SeIiEstFTQ.JPG,2015-05-08,topright,train,train,train
1775,t128,images/t128/XbESPmakTj.jpg,2015-05-08,topleft,train,train,val
1776,t128,images/t128/nqnrnZIbOi.jpg,2015-05-08,left,train,train,train
1777,t128,images/t128/uHLxEYYlBX.JPG,2015-05-08,left,train,train,train
1778,t128,images/t128/JjKRcBcSBe.jpg,2015-05-08,front,train,train,train
2392,t129,images/t129/peEljQPZFd.jpg,2015-05-08,topright,train,train,train
2393,t129,images/t129/fwkyBpFcKL.JPG,2015-05-08,topright,train,train,train
2394,t129,images/t129/tEBWWDbmBv.JPG,2015-05-08,top,train,train,val
2395,t129,images/t129/nrHsajFZqY.jpg,2015-05-08,right,train,train,val
2396,t129,images/t129/DsMMjYfSdN.JPG,2015-05-08,right,train,train,train
2397,t129,images/t129/qQBDuEHgko.JPG,2015-05-08,topleft,train,train,val
6043,t130,images/t130/QRKTadlFmV.jpg,2015-05-08,left,train,train,train
6044,t130,images/t130/hedjYeomrb.jpg,2015-05-08,top,train,train,train
6045,t130,images/t130/aAlzJMAsWB.JPG,2015-05-08,topright,train,train,train
2307,t131,images/t131/FsFfCdwNPV.JPG,2015-06-26,left,train,train,train
2308,t131,images/t131/ppTRtzDCLh.JPG,2015-06-26,right,train,train,val
2309,t131,images/t131/CQIABYaljT.JPG,2015-06-26,left,train,train,train
2310,t131,images/t131/afFFMMhUHi.JPG,2015-06-26,top,train,train,train
2312,t131,images/t131/wgBYNrpHDG.JPG,2015-06-26,right,train,train,train
2313,t131,images/t131/FchiuQRczd.JPG,2015-06-29,topright,train,train,train
2314,t131,images/t131/epaIsnNLKq.JPG,2015-06-29,left,train,train,train
2315,t131,images/t131/sqEDEnHvgD.JPG,2015-06-29,left,train,train,train
2316,t131,images/t131/ZEzNfdFAXe.JPG,2015-06-29,top,train,train,train
2317,t131,images/t131/mZiqwslles.JPG,2015-06-29,right,train,train,train
2318,t131,images/t131/mitDRRulPG.JPG,2015-06-29,left,train,train,test
2319,t131,images/t131/zDnKomAflA.JPG,2015-06-29,top,train,train,train
2320,t131,images/t131/QguyedShxA.JPG,2015-06-29,topright,train,train,train
2321,t131,images/t131/vyHMKRKSTr.JPG,2015-07-09,left,train,train,train
2322,t131,images/t131/RXOoBfJKsw.JPG,2015-07-09,front,train,train,val
2324,t131,images/t131/rvDteSgjlN.JPG,2015-07-09,left,train,train,test
2325,t131,images/t131/obFmSLBuUz.JPG,2015-07-09,left,train,train,train
2326,t131,images/t131/lYVoxyYkjn.JPG,2015-07-09,right,train,train,train
2327,t131,images/t131/KTljLGzESl.JPG,2015-07-09,left,train,train,train
2328,t131,images/t131/qsbgbGFNsH.jpg,2015-05-09,topright,train,train,train
2329,t131,images/t131/AgxrkiZIOJ.jpg,2015-05-09,topright,train,train,train
2330,t131,images/t131/IhrPGpIlke.JPG,2015-05-09,right,train,train,train
